schoolId,Grade,Student ID,Adjusted WCPM Score,PA PR,SR PR,Vocabulary PR,Decoding PR,classId,ARM,ARM PR,Estimated Mastery PR
e91ac46e268cea8c,First Grade,00ea8b434f25d8a3,,,,,,c698888b00c6e5e7,0.41,15.0,50.0
6b9531251c5a748d,Second Grade,9959deaf787b4235,38.170332870391114,53.0,43.0,38.0,53.0,e06c2e3c37c61e18,2.17,54.0,54.0
e91ac46e268cea8c,Third Grade,e34aabe84ccdac23,92.14642941052344,74.0,90.0,92.0,85.0,f3a1b19196f77810,3.932367876442039,81.0,82.0
6b9531251c5a748d,First Grade,029dbe5201f6311e,15.724782978588811,33.0,20.0,36.0,27.0,55608506f14979ff,1.154495659571776,52.0,49.0
6b9531251c5a748d,Fourth Grade,a509d9ed4e6ee6ec,88.72879981768304,94.0,90.0,93.0,97.0,580c1a4864ecf6f9,4.39,67.0,60.0
6b9531251c5a748d,First Grade,128acadffebdc67a,,,,,,315ffc8167d893f9,0.4,15.0,46.0
e91ac46e268cea8c,Fifth Grade,17343a15277185d0,129.6420781144966,58.0,63.0,67.0,84.0,c5805538bf4aef89,5.85,79.0,41.0
6b9531251c5a748d,Third Grade,3cfd94d9750b4140,87.09859219072884,35.0,40.0,44.0,37.0,52e42db4b388f7fe,3.82,76.0,76.0
8fa50545d7fe3b88,First Grade,8052dde6be380237,62.1611226369906,90.0,81.0,84.0,92.0,824fc773e0bc1b9b,1.931611226369906,87.0,88.0
6b9531251c5a748d,Fifth Grade,65499ae036a587a0,62.38662006105924,17.0,14.0,16.0,42.0,5002e79a05bad83e,3.88,14.0,14.0
8fa50545d7fe3b88,Third Grade,ea6baff8403a109a,,,,,,ddeff7ca6557e577,5.27,99.0,92.0
aa5e6d8863ce1303,Second Grade,a3d3773097558a7f,152.85905515385815,99.0,92.0,98.0,99.0,11f7229c09c838c2,4.186013386077008,99.0,91.0
8fa50545d7fe3b88,Second Grade,3f246df316518451,66.25606309651528,54.0,47.0,44.0,54.0,bdab069b0dfdfb4d,2.535121261930305,70.0,79.0
aa5e6d8863ce1303,Second Grade,b8178903dba213a5,131.1226064718653,82.0,75.0,81.0,76.0,426068edd586133e,3.835942555324768,96.0,95.0
aa5e6d8863ce1303,Third Grade,034050bbbd626d8d,132.8553465735024,70.0,99.0,99.0,66.0,2c22bfdc30227008,4.826817624617053,97.0,79.0
aa5e6d8863ce1303,Second Grade,2bc92f4466e8cbaa,103.92263171769564,91.0,72.0,78.0,91.0,571382195d1f9325,3.226905268707826,88.0,77.0
aa5e6d8863ce1303,First Grade,48fe4f31e7af7221,6.237032170611936,39.0,20.0,36.0,31.0,c2954e31ab45ca84,0.94,41.0,60.0
aa5e6d8863ce1303,Third Grade,6a4dc25b29fe4c31,98.07418221708755,53.0,92.0,94.0,51.0,bd37738c2ffee93c,4.0653352799075755,85.0,73.0
aa5e6d8863ce1303,Third Grade,82bdef5b5cd1f559,84.02056147791254,20.0,28.0,31.0,20.0,bd37738c2ffee93c,3.7625962828594632,73.0,62.0
aa5e6d8863ce1303,First Grade,1673f6d6c41887f7,,,,,,fb95a86d81889611,0.4,15.0,42.0
90db4bc5f1607d38,Second Grade,cbf101e6adcc5b86,48.678313864238824,47.0,48.0,44.0,47.0,b868b636a5f3a376,2.53,70.0,79.0
aa5e6d8863ce1303,First Grade,ee96763f584aaf76,90.75305784120263,95.0,88.0,90.0,95.0,061a84809f6040a6,2.1975305784120263,95.0,90.0
90db4bc5f1607d38,Second Grade,3b736068c1d7d863,57.74025633174402,62.0,47.0,43.0,61.0,aaee4f73b4c96ddc,2.26,58.0,63.0
90db4bc5f1607d38,First Grade,0708449c24d7f81d,8.263551497597575,39.0,40.0,42.0,40.0,6cdd04ea6ddb7e99,1.02,45.0,61.0
90db4bc5f1607d38,First Grade,0f9dfc6d9cb5d7a9,33.88084783433621,70.0,57.0,63.0,70.0,6cdd04ea6ddb7e99,1.37,62.0,80.0
90db4bc5f1607d38,Third Grade,baa7e78ce62d295b,,,,,,9a3a61f6429d42a3,0.45,1.0,5.0
2621c69e10aa63d3,Second Grade,11159cd06d29ee21,35.8268090418963,44.0,38.0,33.0,44.0,2c56f2fb9bd2bc26,1.936536180837926,41.0,48.0
90db4bc5f1607d38,Fourth Grade,cd0e34666bb8e72c,77.78508900458547,65.0,59.0,62.0,67.0,298b9b41f38b0fd6,4.29,62.0,64.0
2621c69e10aa63d3,Second Grade,f05738c215e53f95,80.87550257401816,94.0,69.0,75.0,96.0,be09c32a6d373c7a,2.7587550257401814,78.0,74.0
7eb72d479c8f9137,First Grade,7361dec9339da498,5.2354063049250215,28.0,20.0,36.0,25.0,31803e825c0b2f16,0.75,32.0,76.0
7eb72d479c8f9137,Second Grade,74edcbee4bf5ada3,5.0,14.0,10.0,14.0,14.0,1b1a14acdf62dbca,1.18,19.0,58.0
7eb72d479c8f9137,Third Grade,007241c8f42d028a,82.59349769542487,64.0,71.0,76.0,63.0,ad66293cecbc7434,3.67,70.0,83.0
98b8547ba41a5b06,Second Grade,d7bad4015d48f9e6,129.367739558611,66.0,53.0,53.0,63.0,ecb79b08f1c2750f,3.791032186758329,95.0,84.0
98b8547ba41a5b06,Third Grade,66668f8062bbe8b6,88.62094754173054,51.0,91.0,93.0,48.0,50f0e5707262f822,3.862418950834611,78.0,71.0
98b8547ba41a5b06,Second Grade,ff49d8f1bae8faed,85.16348224742049,56.0,48.0,44.0,56.0,2265c103ce3435a1,2.8424522337113074,81.0,78.0
7eb72d479c8f9137,Third Grade,911a13b71345bd49,5.0,7.0,5.0,6.0,7.0,063e8ab561875b34,0.65,3.0,22.0
98b8547ba41a5b06,First Grade,778efd9591cc5869,,,,,,1953dcdebb48b681,0.14,2.0,49.0
7eb72d479c8f9137,Third Grade,5f36d99fdf1e70b8,16.47744868326487,10.0,6.0,7.0,9.0,ad66293cecbc7434,1.1,9.0,39.0
7eb72d479c8f9137,First Grade,bd8b93466fced78f,5.0,17.0,20.0,36.0,16.0,80d3c4e9b93189b6,0.48,19.0,51.0
7eb72d479c8f9137,First Grade,ed2cb08e89d98be3,,,,,,31803e825c0b2f16,0.12,1.0,51.0
7eb72d479c8f9137,First Grade,75b91f5dbb0807e9,14.241548531043607,50.0,40.0,42.0,51.0,bfc26a38411e5327,1.13,51.0,74.0
98b8547ba41a5b06,Second Grade,fae8a8db40e287f1,11.486596922220937,4.0,10.0,14.0,5.0,2265c103ce3435a1,1.0397319384444188,17.0,24.0
98b8547ba41a5b06,Third Grade,8ba04a062104c067,106.51514054632254,30.0,53.0,58.0,27.0,7e64e315d7313868,4.2517876703801285,89.0,61.0
98b8547ba41a5b06,Third Grade,e617cc3c43378b8e,102.9910460014836,23.0,31.0,34.0,21.0,3aec3aed4d0ecd60,4.172785104035606,87.0,56.0
98b8547ba41a5b06,First Grade,eb591bda4ef8e820,,,,,,a3219e2a90b1468e,0.41,15.0,37.0
98b8547ba41a5b06,Second Grade,f245ee5d1d458472,79.99353626879662,61.0,50.0,48.0,59.0,5f956754c49cb574,2.749870725375932,78.0,53.0
4b5a793aa1901a62,First Grade,ae88c9f70045e87d,,,,,,cececc9a81ab318f,0.67,28.0,33.0
4b5a793aa1901a62,Second Grade,5e9f65060d7b5293,26.769018797362467,29.0,20.0,18.0,28.0,3abc021882c6ee6b,2.03,46.0,73.0
4b5a793aa1901a62,Third Grade,58bc5f44722d6730,112.91547835216502,25.0,44.0,48.0,26.0,14b8a0504d3616bc,4.3813095670433,92.0,78.0
eea94b82ffc76613,Third Grade,0d859ff82931f1fc,88.52469565057993,22.0,32.0,36.0,20.0,20f954637759224b,3.8604939130115983,78.0,78.0
eea94b82ffc76613,First Grade,a5a6210b4ccbe6e7,12.984013317223374,8.0,20.0,36.0,9.0,f33943577449a206,1.079520399516701,48.0,48.0
eea94b82ffc76613,Second Grade,ebebc779c66cd05c,24.259948102266065,14.0,11.0,14.0,13.0,47b0eafaf17c7614,1.4677984430679818,24.0,30.0
4b5a793aa1901a62,Second Grade,0a5cc04e2e29613c,78.74260332054607,78.0,58.0,63.0,75.0,eb71bb2d660973cc,2.68,76.0,82.0
15227fb8b1ec2914,Second Grade,1f1719c6f41f4bc8,95.25425372049057,66.0,76.0,82.0,64.0,e2c0a2ae08ce4559,4.03,98.0,86.0
15227fb8b1ec2914,First Grade,9de67715fec934d4,,,,,,206a8976c244f4b8,0.8,34.0,79.0
eea94b82ffc76613,Second Grade,d0c0c452990ae38c,136.51144770637725,87.0,82.0,88.0,87.0,f6fb2cb46ca0c1f2,3.96920605871479,97.0,89.0
eea94b82ffc76613,First Grade,224bb7f55896f40c,41.20662391386254,51.0,55.0,61.0,48.0,6fe63e0c456474df,1.6720662391386254,76.0,73.0
577cbd33452e044c,First Grade,db58c6999dcc32e2,,,,,,5fac47065300b79b,0.12,1.0,43.0
6afe54bf066d0743,First Grade,e7de84c7e6e03620,50.5615948571635,82.0,76.0,78.0,80.0,16a2e1668b0cc0a8,1.83,83.0,84.0
c08905f21b4b74c3,Third Grade,c6c7fc2d28f9473e,156.63588532159346,99.0,99.0,99.0,99.0,f0b9d53259944dc2,7.44,99.0,93.0
c08905f21b4b74c3,First Grade,3f3e3b5c42b07de7,,,,,,9fa42be7b1d2112d,0.44,17.0,83.0
c522e9edb890b81c,Third Grade,ab2600b6cf281957,20.52684869890177,13.0,11.0,12.0,13.0,f4aba13983a02cb1,1.25,10.0,46.0
c522e9edb890b81c,Second Grade,f81aa2cf592ac7d0,55.0694486936303,40.0,36.0,32.0,40.0,46c8787702331969,2.24,57.0,71.0
c08905f21b4b74c3,Second Grade,5e11775186361926,25.74016206768709,28.0,18.0,17.0,27.0,ee6f7071b5484090,1.73,31.0,59.0
c522e9edb890b81c,Third Grade,04c6f2bf0566ef53,82.2864007207568,50.0,59.0,64.0,59.0,cfd3d6c4b33ce450,3.68,71.0,73.0
c522e9edb890b81c,First Grade,8878ee8060201db5,15.25840511569794,60.0,53.0,58.0,58.0,6944c389a1e620e5,1.06,47.0,65.0
c522e9edb890b81c,First Grade,7a03428a1f33101e,,,,,,b11e36654f298b83,0.12,1.0,33.0
c522e9edb890b81c,First Grade,fe05bae33b6aae52,33.857852524075156,69.0,54.0,59.0,68.0,b11e36654f298b83,1.35,61.0,77.0
c08905f21b4b74c3,First Grade,ba1c25edeaed2021,39.17671290094917,73.0,69.0,72.0,75.0,7631e522318f5107,1.54,69.0,84.0
c522e9edb890b81c,First Grade,6930b4f20fd55695,6.059412726281785,30.0,40.0,42.0,34.0,da2d0886f1cc298a,0.75,32.0,63.0
c5360bba8290387c,First Grade,a4df4cfe5465f4c6,12.194517185938832,40.0,44.0,48.0,39.0,2c763b7550389f0a,1.0558355155781651,46.0,50.0
c08905f21b4b74c3,First Grade,3e7f5d3f7bb518df,,,,,,88bf2157cee71365,0.12,1.0,38.0
c5360bba8290387c,Second Grade,be993119692e7da8,111.29914084873732,90.0,70.0,76.0,89.0,ffcee21ee4f92976,3.53,92.0,87.0
647686d64bfd97fa,Third Grade,fed0f3bd1a5686b8,99.5415283707819,24.0,41.0,45.0,23.0,25b5b52ac32caddd,4.095538209269548,85.0,77.0
c5360bba8290387c,Second Grade,05a125df765c887b,106.76095238676398,71.0,82.0,88.0,73.0,099584951522c90a,4.41,99.0,88.0
647686d64bfd97fa,Third Grade,cb0f8da43503b101,90.90472038014931,22.0,35.0,39.0,22.0,627741d4400ae8e6,3.907189687222837,79.0,79.0
c5360bba8290387c,Third Grade,a1b7722512271eb3,11.26126126126126,8.0,5.0,7.0,8.0,6688798e1b57a28a,1.17,9.0,44.0
647686d64bfd97fa,Kindergarten,5c8c6293bcc54d36,,,,,,74215ce861d561e3,-0.26,14.0,14.0
c5360bba8290387c,Third Grade,93c8769a895044ec,153.57853313358194,61.0,85.0,88.0,64.0,676ae779864e93f6,5.0,98.0,94.0
d8852b6aaaaadca4,First Grade,032bd51935f65ae6,75.12105350489493,90.0,89.0,91.0,90.0,c41fc4085ec1b75d,2.67,99.0,93.0
d8852b6aaaaadca4,Third Grade,50c2a1c2f94b6243,32.27583314769079,46.0,44.0,48.0,46.0,3deca421fc1f8d0f,2.28,23.0,49.0
c3379f6f199b058b,Fourth Grade,e72939b98225351f,146.18771069271574,88.0,98.0,99.0,89.0,b99c30809254ab1d,7.19,99.0,99.0
d8852b6aaaaadca4,First Grade,11b5f7d34ba45a56,,,,,,c41fc4085ec1b75d,0.48,19.0,38.0
d8852b6aaaaadca4,Third Grade,068f4af002931e11,11.125227646960518,11.0,7.0,8.0,11.0,3deca421fc1f8d0f,0.84,5.0,14.0
0cc4722fbb15586a,Third Grade,34483fdaa09925b6,72.11989210864141,57.0,64.0,70.0,58.0,7b49792714c683d3,3.56,67.0,74.0
c3379f6f199b058b,First Grade,d746adf575389c68,,,,,,1d0726d57b65d39d,0.34,12.0,41.0
c3379f6f199b058b,Second Grade,2f36a445dee2406b,57.05613272140579,42.0,35.0,31.0,40.0,df76fd7a3d1eb046,2.391122654428116,64.0,67.0
c3379f6f199b058b,Third Grade,fe0d72a1ac73f411,61.238175934267815,15.0,16.0,18.0,15.0,4ca2442fc0fd01e5,3.142668926159499,51.0,47.0
c3379f6f199b058b,First Grade,ff5a45e8e8e059a7,,,,,,65f3c4adac4d5bb5,0.18,4.0,44.0
0cc4722fbb15586a,Third Grade,b264b50160e681ee,139.04676379307037,74.0,95.0,96.0,76.0,7b49792714c683d3,4.76,96.0,93.0
c3379f6f199b058b,First Grade,c551627582da1c19,75.16716624394743,87.0,87.0,89.0,87.0,59a8da45a4573f8a,2.67,99.0,93.0
c3379f6f199b058b,Fifth Grade,a39f0d94622ec867,93.80041356447116,59.0,49.0,54.0,86.0,8459c219bf5abb32,4.82,41.0,39.0
c3379f6f199b058b,Second Grade,92b8511774ae8a24,86.30002258440926,74.0,63.0,67.0,72.0,df76fd7a3d1eb046,2.859500338766139,81.0,81.0
c3379f6f199b058b,Fifth Grade,d56acbb1cadf37c1,88.90296456323308,42.0,41.0,47.0,71.0,4b8d384e200916d9,4.82,41.0,41.0
033b71112d415f78,Kindergarten,98db500ef3a7c08c,,,,,,10cd6a9f427ef0f4,0.69,84.0,92.0
bcf4da91e6b6e718,Second Grade,6a93300a49e356e5,23.59494270953979,30.0,21.0,18.0,29.0,c91c169e36ca7b0e,1.69,29.0,45.0
bcf4da91e6b6e718,Fifth Grade,ea8bdce6f0f008bd,87.34039018369963,24.0,24.0,27.0,53.0,3b094e425af0d15d,4.67,37.0,38.0
033b71112d415f78,Third Grade,4646dccf48bbe374,116.7871845529484,69.0,76.0,80.0,68.0,eb1329910def9f8e,5.6,99.0,94.0
033b71112d415f78,Second Grade,079a73d007878f94,25.135156587615864,34.0,25.0,22.0,35.0,95df395575009e77,1.82,35.0,65.0
033b71112d415f78,Kindergarten,2ad022cafae10a70,,,,,,054e89e8417dcdf4,-0.13,27.0,27.0
033b71112d415f78,Second Grade,00638917d40b9c70,,,,,,7842fab7bc934a8e,1.43,24.0,23.0
bcf4da91e6b6e718,First Grade,6875c08f4d7b681a,,,,,,7bb8c8001e4d9558,0.62,26.0,43.0
033b71112d415f78,First Grade,fbf5f4b51e5085d0,,,,,,51c0fa055caf2240,0.64,27.0,52.0
033b71112d415f78,First Grade,4d0b6d8a1cd6a0e3,,,,,,4a84ac312b9f0da6,0.41,15.0,46.0
033b71112d415f78,First Grade,4fcbd96f8995d9de,44.17903525046382,79.0,75.0,78.0,80.0,ac9bb30e5e44adb1,1.75,79.0,87.0
033b71112d415f78,Third Grade,cbe22744d73970f5,20.846799149705177,20.0,16.0,17.0,20.0,5a0f20b8e46e0c5b,1.54,14.0,49.0
c2ca85b6f03f9a01,First Grade,c0dd202612af4ad0,61.71362469838796,71.0,52.0,58.0,65.0,3d7b27db48ccb538,1.9271362469838795,87.0,84.0
8e891df0fcd8c307,Third Grade,c1e630916c3a8664,70.86180840544966,67.0,43.0,47.0,55.0,f18eb07c3187894d,3.4002688269471406,61.0,69.0
8e891df0fcd8c307,Fifth Grade,4c39a926989240b4,105.78527152110964,50.0,37.0,42.0,79.0,d946f2e7ec4ea681,5.41,61.0,61.0
8e891df0fcd8c307,Second Grade,9e6d6ee580b023f6,124.27072257608302,92.0,79.0,85.0,88.0,cebd26ff203ee645,3.66541445152166,94.0,85.0
8e891df0fcd8c307,Second Grade,0b7a6d8fe081cb79,59.74874885098559,62.0,51.0,50.0,65.0,1da3b2cc23e27623,2.37,63.0,71.0
c2ca85b6f03f9a01,First Grade,f694a07234fa01f7,,,,,,5fe358a081019935,0.89,39.0,48.0
c2ca85b6f03f9a01,First Grade,85df20d9211d9eb7,,,,,,3d7b27db48ccb538,0.12,1.0,52.0
c2ca85b6f03f9a01,Third Grade,d40d373407602e7b,37.00421441955868,13.0,9.0,10.0,13.0,d55774520744e702,2.602092717230291,33.0,45.0
c2ca85b6f03f9a01,Third Grade,e6d1cf5ae6515380,72.78132287742498,96.0,47.0,52.0,94.0,d55774520744e702,3.4424077804259245,62.0,43.0
c2ca85b6f03f9a01,First Grade,9b3471e4656fc7ac,,,,,,d86819a47c26165a,0.41,15.0,42.0
c2ca85b6f03f9a01,First Grade,68c3adc99fb1da5e,,,,,,d86819a47c26165a,0.12,1.0,44.0
fb698c69776613bd,Fourth Grade,3025ea1aa289f327,67.23671139294757,45.0,48.0,52.0,52.0,f9965c38501be2dc,4.06,49.0,55.0
b3e1ba478b5c91e1,Second Grade,9eb69431ca1d3439,,,,,,0a99ae227ef3a688,0.31,4.0,13.0
fb698c69776613bd,Second Grade,7f002fc3e7d49c85,79.22725417543636,73.0,58.0,62.0,71.0,bb60c2dc0e7e0f3c,2.69,76.0,84.0
fb698c69776613bd,Third Grade,f238f0da027809ce,103.27483268089384,83.0,94.0,96.0,83.0,ab2f75f4b3980a63,3.86,78.0,85.0
fb698c69776613bd,Third Grade,2b37389fb9c9014b,73.06230441731469,49.0,59.0,65.0,57.0,ab2f75f4b3980a63,3.47,63.0,75.0
fb698c69776613bd,Kindergarten,6eb427ba35692955,96.83738727495368,99.0,96.0,99.0,99.0,96d01164bbeb585c,1.7683738727495366,99.0,98.0
fb698c69776613bd,Third Grade,cc0ad7a98cc3f10d,66.39323250448604,55.0,57.0,63.0,56.0,22ca236bcca1a120,2.98,46.0,55.0
fb698c69776613bd,Fifth Grade,0e11bb249e3cc6b0,96.76977618185414,64.0,54.0,59.0,89.0,a5bf79ba10a7a114,5.22,54.0,60.0
fb698c69776613bd,First Grade,4053f8ee06dddf29,31.072678447752544,47.0,39.0,41.0,48.0,2602d3ec02877a62,1.521453568955051,68.0,44.0
e9bcf854df1f859e,Second Grade,042b1aaeccbe10fb,34.43627729683884,26.0,19.0,17.0,31.0,ba08c69a749c9d5c,1.908725545936777,40.0,21.0
fb698c69776613bd,Second Grade,7b82eeadfe9bb2b0,28.7589092704344,39.0,29.0,26.0,37.0,89d6cdecb070c26a,1.8,34.0,55.0
e9bcf854df1f859e,First Grade,79958fac905bfa5d,21.81917198760598,44.0,46.0,49.0,42.0,da6fbfc1b8795324,1.3122875798140896,59.0,50.0
e9bcf854df1f859e,Third Grade,f6abefa26b759ea9,10.356076427844036,7.0,5.0,7.0,7.0,14a597617ae0003a,1.185584203531422,10.0,14.0
e9bcf854df1f859e,Third Grade,9848ae6e2afb9962,112.3120641801264,31.0,72.0,76.0,32.0,00bd976bc883dc50,4.369241283602529,91.0,81.0
a546d16514ab22ff,Third Grade,69923aa91697537e,89.37048390121558,73.0,89.0,92.0,81.0,396cfbd9f2768cd0,4.47,93.0,85.0
a546d16514ab22ff,Second Grade,bfb29dce6794376d,58.89028240566405,48.0,41.0,36.0,47.0,989358c00798760a,2.4189028240566404,65.0,67.0
2dc05c80d390b291,Second Grade,6489231adde19c7b,137.0023446669118,73.0,68.0,73.0,76.0,ec79d7a3c2c2d524,3.9780398593375006,97.0,88.0
a546d16514ab22ff,First Grade,9a640f58248ef538,101.47244198884032,91.0,92.0,94.0,91.0,1f706079eef165bd,3.62,99.0,97.0
2dc05c80d390b291,Second Grade,81dd51ac110956dc,42.68659695281292,37.0,28.0,24.0,36.0,2c5f2b62f69649d9,2.110298954292194,51.0,44.0
11eec3f5a19c04ce,First Grade,a64bd5b3d45a5539,36.288346364452615,68.0,45.0,49.0,59.0,05a39a69be1b45c7,1.6028834636445264,73.0,82.0
a546d16514ab22ff,Fourth Grade,8d17fc2b4db7e5f9,143.06965348267414,96.0,92.0,95.0,96.0,fae5e184ddb6af18,6.26,99.0,99.0
11eec3f5a19c04ce,First Grade,3742ca6e0323dcb7,,,,,,05a39a69be1b45c7,0.47,18.0,60.0
11eec3f5a19c04ce,First Grade,5605e583d85f31a5,95.23722142195228,95.0,96.0,98.0,97.0,9ed146f9ffe78f4b,3.37,99.0,94.0
11eec3f5a19c04ce,First Grade,a98514360ac71771,92.4583590147769,91.0,93.0,95.0,90.0,05a39a69be1b45c7,3.26,99.0,94.0
94b8eedc4b1498e0,Third Grade,fe40e1372b1c95fd,143.0162127414718,97.0,99.0,99.0,96.0,074fd70d09b0225d,4.76,96.0,81.0
94b8eedc4b1498e0,First Grade,64e95331faec43a0,108.69284343760634,93.0,94.0,96.0,93.0,f84b67a4ffe1a432,3.78,99.0,97.0
94b8eedc4b1498e0,Second Grade,1d4a1e434723bdb3,110.1508808033331,79.0,85.0,91.0,82.0,6ed899f1ee3ea1e7,4.44,99.0,92.0
804d070b715fa400,Kindergarten,b33fb8875abf58f3,,,,,,77ae1ecfb6617208,0.01,41.0,74.0
804d070b715fa400,Third Grade,39fd6a7ec8f0c8af,98.2629831633863,56.0,71.0,76.0,54.0,35ce7aa255e7b3a0,3.92,80.0,84.0
804d070b715fa400,Second Grade,2fa47508f92ec259,59.66836495708634,52.0,43.0,38.0,49.0,4b5cd2ed74395c67,2.42,65.0,77.0
94b8eedc4b1498e0,Third Grade,c6d47f670eb76ce2,117.8087717202458,46.0,95.0,96.0,52.0,074fd70d09b0225d,4.4852192930061445,93.0,89.0
94b8eedc4b1498e0,Second Grade,c55af5a29b235687,78.0578358350895,83.0,61.0,65.0,84.0,6ed899f1ee3ea1e7,2.67,75.0,81.0
804d070b715fa400,First Grade,1a155ee2351b2a2b,23.128402539853234,44.0,41.0,43.0,46.0,15383dc4b8ae849e,1.333852076195597,60.0,72.0
804d070b715fa400,Third Grade,da6b3860affc06bf,110.3662400599773,58.0,79.0,83.0,59.0,25da1db62fddfb27,3.93,81.0,88.0
804d070b715fa400,Second Grade,4e45091dd6eabc38,,,,,,5963c708443ebb0b,0.48,7.0,13.0
94b8eedc4b1498e0,Kindergarten,5047caca8412534f,63.92049129663245,92.0,88.0,93.0,92.0,9889a7fde0622c3a,0.82,88.0,94.0
804d070b715fa400,Second Grade,39ab65072db00d66,105.1393125507645,89.0,93.0,98.0,90.0,29405cae1d89ebdb,4.36,99.0,93.0
94b8eedc4b1498e0,Third Grade,1593540dd1c4af56,94.11831782641887,39.0,76.0,81.0,43.0,d872b4b4b0bb6db8,3.9794846743547967,82.0,70.0
580d51e9fdc07f91,First Grade,07c47c51e75fe095,36.271593340639846,83.0,77.0,80.0,80.0,4552fd510e68c935,1.61,73.0,83.0
580d51e9fdc07f91,Third Grade,bfcedef2fe69cdcd,110.65031399607189,80.0,77.0,81.0,77.0,662c090dc89f127d,4.22,89.0,89.0
580d51e9fdc07f91,Fourth Grade,2851deea83689ea7,113.95064341288322,81.0,83.0,86.0,76.0,2cc2e2e552432b7b,5.01,87.0,77.0
5b3c8009b787a482,Second Grade,c710fe3b00d2e181,,,,,,3326ee3442483b58,0.31,4.0,36.0
580d51e9fdc07f91,Third Grade,f1625449f87d9889,153.72803968996652,21.0,22.0,25.0,20.0,662c090dc89f127d,5.84,99.0,99.0
5b3c8009b787a482,Second Grade,6f3010cee8539dca,61.00738366083992,34.0,40.0,35.0,43.0,e24d2bf87466070d,2.4501476732167986,66.0,46.0
580d51e9fdc07f91,Second Grade,d09b92aed096cb06,45.40369809830887,54.0,43.0,39.0,52.0,9a933e52c6073a80,2.22,56.0,74.0
580d51e9fdc07f91,Third Grade,77f9cd5613abdb6b,99.15107115371995,70.0,88.0,91.0,76.0,662c090dc89f127d,3.97,82.0,82.0
5b3c8009b787a482,Third Grade,40f19a70db900485,130.6556986199586,28.0,62.0,67.0,30.0,daebe0cbb8aa018c,4.7784253696390895,96.0,70.0
5b3c8009b787a482,First Grade,beb32cab5d6f8f41,20.29396649481892,49.0,48.0,53.0,55.0,f53c9a0fa6acfb75,0.88,38.0,61.0
8dd4c14af7ac3de4,Second Grade,acb9adf8d4927031,33.26525486776824,50.0,41.0,36.0,50.0,544703321a374d30,2.07,48.0,69.0
580d51e9fdc07f91,Third Grade,d65e8b2b26317664,102.1265895310259,59.0,82.0,85.0,73.0,b2b3dfee54d9ee66,3.93,81.0,82.0
8dd4c14af7ac3de4,First Grade,868c4418e3e66849,18.94074762347223,52.0,41.0,43.0,55.0,9a215afc255b58e5,1.13,51.0,76.0
8dd4c14af7ac3de4,Second Grade,83d6728d1944252d,66.14895918747028,67.0,52.0,51.0,66.0,22796d81b82776c4,2.4,64.0,75.0
8dd4c14af7ac3de4,Third Grade,581a615e894c7318,114.99750626248697,98.0,99.0,99.0,98.0,b0e115dbd6518ed1,4.73,96.0,90.0
8dd4c14af7ac3de4,Second Grade,f641c65026254a7c,106.0204642327897,84.0,79.0,86.0,92.0,b6253bd8a5d8890b,3.2604092846557937,89.0,87.0
8dd4c14af7ac3de4,Third Grade,348bd790c508b91b,103.87646713570987,61.0,98.0,99.0,59.0,d62faf8479f45734,4.189652875578488,88.0,69.0
6a0006eea60f0c73,Second Grade,a0a68887ca88602f,23.920388041850455,37.0,29.0,25.0,35.0,7c1c926bf163a538,1.63,27.0,65.0
6a0006eea60f0c73,Second Grade,63626598d9c2cd0d,42.038779250714605,50.0,41.0,36.0,49.0,840edeff85008224,1.97,43.0,72.0
8dd4c14af7ac3de4,First Grade,d7ceb08d6593292c,21.684074291678048,39.0,21.0,36.0,39.0,00faf8751d05da3f,1.3102611143751708,59.0,70.0
6a0006eea60f0c73,Second Grade,442ecb19b38c886c,17.410228509249183,15.0,16.0,15.0,17.0,d9a08a4f0ceee756,1.25,20.0,18.0
b89fa1a4c01ea71f,First Grade,73e8e606b295fba5,10.839716722069664,39.0,20.0,36.0,39.0,891b8c0dae91323b,1.01,44.0,73.0
b89fa1a4c01ea71f,Third Grade,d30392808579a9ca,143.60712236006583,99.0,99.0,99.0,99.0,339efbee0d69ead5,4.97,98.0,95.0
6a0006eea60f0c73,Second Grade,fc2644b93592a3f0,27.77763488870942,38.0,28.0,25.0,36.0,94b955b100c1e1cf,1.77,33.0,51.0
b89fa1a4c01ea71f,First Grade,ba68fe13070c89be,82.38145259344424,90.0,90.0,92.0,89.0,891b8c0dae91323b,2.9,99.0,97.0
6a0006eea60f0c73,Second Grade,664670dda37700a3,45.28586703566262,59.0,47.0,44.0,57.0,840edeff85008224,2.1,50.0,69.0
b89fa1a4c01ea71f,First Grade,784802c3bbaf7b89,56.33802816901409,89.0,84.0,86.0,89.0,88db93613eacd8ff,1.87,84.0,91.0
b89fa1a4c01ea71f,First Grade,040399976332a685,20.76739018113779,58.0,48.0,52.0,61.0,818d1debdc67aa98,1.01,44.0,84.0
6a0006eea60f0c73,Third Grade,3f1bf68155a1ef64,42.84643142076408,26.0,25.0,28.0,27.0,a16dccf40f405826,2.55,31.0,55.0
6a0006eea60f0c73,First Grade,8d3a8f8243474e12,,,,,,7859615912655d2d,0.12,1.0,41.0
6a0006eea60f0c73,First Grade,8d2b8578abab1f55,33.845580906272936,60.0,44.0,46.0,56.0,730978b9b12e3b44,1.5,67.0,90.0
